id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
20861300,"WATER VIEWS! East Boston 3 Bdr, Walk to Blue Line",139698601,Jim,,East Boston,42.383759265574994,-71.00139925944188,Entire home/apt,175,1,32,2019-01-01,2.12,1,114
20862114,Stayloom's Tremendous Luxury Duplex | Near T,149617117,Demetrios,,Roxbury,42.32916951239184,-71.09288095270477,Entire home/apt,5000,1,19,2018-11-25,1.24,7,290
20862588,"Hip convenient area close to ctr room#5
Kingbed :)",139670302,Joe/Rose,,Dorchester,42.31664944974339,-71.05279542194904,Private room,51,1,56,2018-11-18,3.41,6,90
20864277,2C cozy room-Boston south end-NEU/BU Medical,41932249,Ann,,Roxbury,42.338201336578486,-71.07975400967788,Private room,69,1,70,2018-12-08,4.31,12,9
20868619,"Newly renovated 3 bedroom w/cable, wifi & parking",117861820,Kevin,,Brighton,42.358377494665135,-71.14205253418812,Entire home/apt,399,1,107,2019-01-16,6.70,4,84
20872950,Come Experience Boston The Right Way In Comfort!,129778130,Michael,,Dorchester,42.29879331038176,-71.08062432752283,Private room,60,1,26,2018-10-21,1.60,10,363
20873112,"Netflix Included, Self Check-In, Wi-Fi! Your home!",129778130,Michael,,Dorchester,42.29828431734215,-71.08004388634939,Private room,60,1,33,2018-11-05,2.03,10,365
20875310,Park View and next to Subway in Downton Boston,149888840,Iris,,Downtown,42.356639700114,-71.06120016363107,Entire home/apt,95,1,113,2019-01-01,7.26,4,19
20880942,Bright Private Room & Bath in South Boston,51155351,Andrew,,South Boston,42.33561575957607,-71.03749896810422,Private room,99,3,30,2018-12-21,1.88,1,0
20882903,JP Living / Front Room,12521814,Nav,,Jamaica Plain,42.316507733529534,-71.10749118637892,Private room,65,2,6,2018-09-21,0.39,22,226
20895262,Fabulous Studio,65247089,Vita,,Brighton,42.34649595530845,-71.14037550429813,Entire home/apt,109,1,19,2018-12-22,1.19,5,43
20896694,Quaint space near Fenway.,35295881,Emily,,Fenway,42.34552468796513,-71.08839710002057,Entire home/apt,140,1,47,2018-12-30,2.98,1,33
20903558,Sunny room and private bathroom- Brighton center,1521296,Yossi,,Brighton,42.34414911928394,-71.15467752915944,Private room,50,3,28,2018-11-12,1.75,2,276
20910961,South Boston 2 bedroom Penthouse w/ Private Deck,150268433,Christine,,South Boston,42.33706687879235,-71.03694154472942,Entire home/apt,200,3,2,2018-05-20,0.16,1,0
20913672,Stayloom's Linwood Luxury | Near T,149617117,Demetrios,,Roxbury,42.32948215672181,-71.09369783930066,Entire home/apt,5000,1,37,2018-12-29,2.30,7,308
20914641,Rutland Square one bedroom Perfect!!!,22110106,Chris,,South End,42.34325093869791,-71.08078559732523,Entire home/apt,185,1,87,2019-01-01,5.43,10,75
20926438,Free Parking 2 Bed 1 Bath Steps from BU/Kenmore,130680380,Jodie,,Fenway,42.34934841528461,-71.09439766166702,Entire home/apt,247,1,52,2019-01-02,3.28,2,224
20928111,"JP Living / Close to Train, Room 2",12521814,Nav,,Jamaica Plain,42.31608341165622,-71.10864598803913,Private room,80,1,13,2018-11-17,0.81,22,78
20928823,"Beautiful, modern 1BR Penthouse in heart of Boston",56772906,Linying,,South Boston,42.332487886871185,-71.04013102149548,Entire home/apt,225,1,49,2018-11-17,3.17,1,41
20929696,West Rutland Square one bedroom perfection!!!!,22110106,Chris,,South End,42.34225749803038,-71.08079257016342,Entire home/apt,200,1,82,2019-01-03,5.04,10,77
20931766,Large Victorian Condo in Jamaica Plain,106922068,Carla,,Jamaica Plain,42.31057709582784,-71.11256254876652,Entire home/apt,300,2,9,2018-12-30,1.49,1,76
20932029,Beautiful 2BR/1BA in the North End (3B),5578043,Dror,,North End,42.36480408093643,-71.05377147832048,Entire home/apt,189,2,35,2018-12-28,2.35,10,162
20933869,Cozy Room/12min walk Airport/Easy Access Downtown,117041226,Nader,,East Boston,42.36590905394416,-71.03607651491781,Private room,69,1,74,2019-01-12,4.74,2,86
20940749,Private Bedroom of Penthouse in South Boston,131191509,Victoria,,South Boston,42.33035618891158,-71.0565182966823,Private room,75,4,1,2017-09-28,0.06,2,0
20944775,"Clean, Bright and Beautiful North End Apt.",29924795,Tom,,North End,42.36349391602668,-71.05634547558788,Entire home/apt,185,2,10,2018-08-05,0.62,1,0
20947820,DEL'S PLACE,150636475,Delphine  &  Sarah,,Roxbury,42.32728760140673,-71.08596643580978,Entire home/apt,190,2,32,2018-11-11,3.14,1,263
20954762,Beacon Street Sunset Views Fenway Apartment!,150704836,Taylor,,Fenway,42.34586607249636,-71.10555433109174,Entire home/apt,200,3,87,2018-11-20,5.35,1,180
20954968,first floor beacon hill apartment / red,190685,Yelena,,Beacon Hill,42.36096755055425,-71.06751812776281,Entire home/apt,109,1,2,2018-01-19,0.12,2,0
20955187,Hip 2BR in South End by Sonder,12243051,Sonder,,South End,42.33675553774602,-71.07445649029464,Entire home/apt,184,2,33,2018-09-24,2.08,309,128
20960666,"1C. south end, room w/bath by orange/silver line T",41932249,Ann,,Roxbury,42.33705776755144,-71.0778584502032,Private room,69,1,46,2019-01-06,2.86,12,36
20967261,"One bedroom, bath, kitchen to yourself!",15182840,Sara,,Allston,42.348717877719416,-71.13587450352578,Entire home/apt,120,7,7,2018-06-03,0.54,1,22
20968661,"Historical 1BR Modern Downtown Loft, All 5 Stars!",787727,Doug,,Downtown,42.35678293341191,-71.05177267937829,Entire home/apt,299,1,34,2018-11-04,3.67,1,177
20970394,Gorgeous Apartment | Unbeatable Location,4669171,Yaz,,Back Bay,42.350197879640376,-71.08544644082113,Entire home/apt,399,1,55,2018-12-13,3.45,6,114
20971424,"Cozy, Sunny Apartment near Fenway Park",148297307,Lalo,,Fenway,42.34298887607898,-71.09470138533771,Entire home/apt,114,2,3,2018-03-25,0.21,1,0
20978478,Unwind from City Vibe in Modern/Bright 1BR,9705586,Estuardo,,Roslindale,42.27930897341171,-71.13505551661468,Private room,65,1,12,2018-09-10,0.75,2,365
20979190,Lovely House in South Boston,50611381,Josh,,South Boston,42.32977750170926,-71.0532077572564,Entire home/apt,250,2,6,2018-07-19,0.42,1,0
20979642,"1,150 sqft  2 BR : 1 BA Condo in the North End",125814987,Michael,,North End,42.36824180748838,-71.0523281920062,Entire home/apt,500,2,0,,,1,0
20983197,Stylish 2 bedroom in the historical North End,66533138,Val,,North End,42.36560219830609,-71.05540612570996,Entire home/apt,190,1,72,2019-01-06,4.56,6,244
20993584,Super Convenient RED Room Recently Renovated!!,226220,Sevil,,Brighton,42.3548402877062,-71.16459548690425,Private room,150,1,2,2017-10-15,0.13,4,51
20996280,South End/Back Bay One Bedroom With Private Deck,6509298,Cristina,,South End,42.343126170219094,-71.07869263841619,Entire home/apt,150,180,0,,,1,363
20998070,"3BD/2BA Condo Near Seaport, Restaurants, & Subway",69621499,Bill,,South Boston,42.338890336728326,-71.04978033251149,Entire home/apt,375,1,121,2019-01-13,7.76,1,215
20998585,2 Mins to T! Beautiful 3 beds in Boston w/parking,39678257,Cici,,Jamaica Plain,42.32364290895587,-71.10086952162213,Entire home/apt,89,1,73,2018-12-27,4.55,1,56
20999140,Modern 3 Bed - Steps from Prudential #28,133927887,Alex & Kat,,Back Bay,42.34438796634064,-71.0851970660237,Entire home/apt,292,2,25,2018-12-16,1.60,11,82
21000720,Huge 4 BR on Comm Ave Near Everything Free Parking,5618949,Alan,,Allston,42.350445691278885,-71.13663388372187,Entire home/apt,114,2,26,2018-12-04,1.67,9,71
21006936,Becon Hill/MGH,151248865,Yao,,Beacon Hill,42.35992696108986,-71.0690544907904,Entire home/apt,130,30,2,2018-09-30,0.16,1,364
21010620,Lux 1BR Apt in Bulfinch Triangle w/gym & WiFi,9419684,Mike,,Downtown,42.36423718600271,-71.06145319461739,Entire home/apt,339,2,1,2018-10-28,0.37,129,54
21011223,Lux 2BR Apt in Bulfinch Triangle w/gym & WiFi,9419684,Mike,,Downtown,42.36405815057279,-71.0598224321812,Entire home/apt,439,2,0,,,129,58
21021423,Beautiful private bedroom in historic brownstone,24361937,Carolyn,,East Boston,42.36676598041125,-71.03449084013735,Private room,110,2,0,,,2,257
21021897,Charming 1BR in Brighton by Sonder,12243051,Sonder,,Brighton,42.337603012066985,-71.15413076787014,Entire home/apt,120,2,8,2018-12-20,0.52,309,115
21022858,Modern Apartment in Convenient Location,37673574,Jackie,,Allston,42.35380562040217,-71.13485120248471,Entire home/apt,179,1,3,2018-02-28,0.23,11,216
21025191,Private room in Hyde park  Accessible to downtown.,148594740,Brunir,,Hyde Park,42.27235667457599,-71.10829243413643,Private room,49,2,21,2018-11-19,1.35,2,365
21026534,Pleasant 1BR in Brighton by Sonder,12243051,Sonder,,Brighton,42.3380956935896,-71.15315653016279,Entire home/apt,116,2,11,2018-08-12,0.70,309,110
21026932,1 bedroom Apt near Boston medical Center,56359408,Billy,,Roxbury,42.32969387841882,-71.07001602330324,Entire home/apt,140,175,2,2017-10-27,0.13,7,365
21038943,Single room,46580723,Zong,,Allston,42.35939200612718,-71.13025334854895,Private room,79,1,28,2018-12-10,1.76,2,365
21039322,Single room,46580723,Zong,,Allston,42.36090045039465,-71.12980059373362,Private room,79,1,22,2018-08-05,1.38,2,361
21039469,"Newly Built 3BR,Close to Public Transport, Parking",37673574,Jackie,,Allston,42.35348112986276,-71.13645558457145,Entire home/apt,299,1,21,2018-08-25,1.46,11,0
21041069,(161-4R) Walkable North End!,21184200,Paige,,North End,42.364687044549385,-71.05817413680126,Entire home/apt,99,1,57,2018-12-31,3.58,42,187
21054490,2BR/2BA w/ huge deck in city of Southie,9056166,Andrea,,South Boston,42.33535385877602,-71.04386806214151,Entire home/apt,204,2,22,2018-06-22,1.76,2,0
21055294,Cozy Student studio near Harvard,71435582,Kathryn,,Allston,42.36795723828452,-71.1203845653659,Entire home/apt,90,14,0,,,1,0
21057574,Furnished Bedroom in Private In-Law Apartment,4421642,Michael,,Dorchester,42.296691972815466,-71.06766889934903,Private room,175,2,4,2018-11-30,0.27,1,88
21062843,Peaceful in the city,16398602,Sue,,Jamaica Plain,42.316324186908645,-71.11207147211452,Private room,67,3,0,,,1,363
21063622,Cozy 2BR in Heart of Southie,9056166,Andrea,,South Boston,42.33548044098929,-71.04504486145655,Entire home/apt,109,2,32,2018-06-18,2.29,2,0
21067311,Downtown/Convention/Subway/Beach 130B,26704689,Mac,,South Boston,42.33616655819237,-71.0527471800403,Entire home/apt,125,30,61,2018-12-24,3.89,12,346
21076367,Charming 1 Bedroom in Beacon Hill (Downtown BOS),45195738,Amin,,Beacon Hill,42.360448132520304,-71.06818911648381,Entire home/apt,260,3,2,2017-10-15,0.13,1,0
21079638,Chill Fenway Home,151150755,Nitin,,Fenway,42.34595186452375,-71.10631335343453,Private room,65,1,40,2019-01-01,2.50,1,0
21079675,Private room in a huge apartment | Fenway,35162419,Pushpinder,,Fenway,42.34464868948179,-71.10504586123703,Private room,80,1,14,2018-12-12,0.99,1,0
21090626,Cozy bedroom in the historic Charlestown,152043579,Keylla,,Charlestown,42.37774645568875,-71.05161765550288,Private room,81,2,78,2019-01-11,4.92,2,51
21096288,Minutes to Downtown Boston,12357599,Jordy,,Dorchester,42.31107734976329,-71.05685320920912,Entire home/apt,170,30,2,2018-08-15,0.26,1,75
21104715,Stunning 1-BR in Boston with Designer Finishes!,30283594,Kara,,Downtown,42.364431954624855,-71.05939456031625,Entire home/apt,135,3,2,2018-06-02,0.22,151,237
21105409,Modernly Furnished 2-BR in The Heart of Boston!!,30283594,Kara,,Downtown,42.365714365144555,-71.05971481045364,Entire home/apt,175,3,0,,,151,241
21105981,-Luxury 2 bedroom Apartment by TD Gardens!,30283594,Kara,,Downtown,42.36401504527691,-71.05993659864032,Entire home/apt,180,3,2,2018-09-15,0.44,151,237
21106680,Beautifully Furnished 1-BR in Boston near Aquarium,95459395,Bluebird,,Downtown,42.366195423613355,-71.05946078469108,Entire home/apt,249,3,1,2018-09-30,0.27,153,287
21107373,Lavishly Plush 2-BR in Boston + Great Amenities!!!,95459395,Bluebird,,Downtown,42.36546485002124,-71.05941597969286,Entire home/apt,180,2,1,2018-09-30,0.27,153,202
21107564,Luxurious 2BR in Boston near Dreamland Wax Museum!,95459395,Bluebird,,Downtown,42.36601126964666,-71.06116044509359,Entire home/apt,299,3,0,,,153,211
21107821,Newly Renovated Spacious Apartment in Boston,57402911,Georgia,,Roslindale,42.289449803840064,-71.12971719481011,Entire home/apt,150,2,76,2018-12-17,4.84,3,227
21112466,Back bay spacious studio,32608340,Chelsey,,Back Bay,42.352634918155005,-71.08153669670844,Entire home/apt,159,4,2,2018-07-18,0.30,1,0
21124198,"Longfellow Place, Lux 1Bd West End/Beacon Hill*",22541573,Ken,,West End,42.36294586702792,-71.06400758005795,Entire home/apt,149,30,2,2018-11-30,0.23,17,44
21134436,Cozy (front) Convenient Private bedroom by Airport,1114868,Charles,,East Boston,42.38074542911168,-71.02769909573601,Private room,62,1,30,2018-11-18,2.12,2,90
21140575,"Close 2T Private Room with Airbed!""",16186589,Marie,,Dorchester,42.30390028926395,-71.07603336837323,Private room,35,30,0,,,25,334
21141934,Step into the Red Line!,16186589,Marie,,Dorchester,42.29106702448608,-71.06542404113802,Private room,45,30,1,2017-11-09,0.07,25,262
21147304,Lavish 1-BR near Fenway Park + Great Amenities!!,95459395,Bluebird,,Back Bay,42.34665243613915,-71.07813523526477,Entire home/apt,249,1,0,,,153,220
21150610,Abigayle's Bed and Breakfast Single M263 S4,32532791,Marie,,Fenway,42.350069542487695,-71.10438775078168,Private room,125,2,17,2018-11-13,1.43,30,0
21151013,Abigayle's Bed and Breakfast  M263 Q4,32532791,Marie,,Fenway,42.349998385448544,-71.10470354528759,Private room,175,2,5,2018-11-16,1.01,30,0
21152722,Daisy (sunny) room in spacious JP House,133457702,Selim,,Jamaica Plain,42.32452559548704,-71.10604676431204,Private room,65,1,30,2018-10-17,1.96,5,89
21154569,White Diamond! w/ A/C,124799156,Maureen,,Roslindale,42.27660214145114,-71.11975973824602,Private room,59,2,17,2018-09-28,1.09,5,360
21154702,In the heart of Boston- newly furnished 2BR,101752297,Vidd,,Fenway,42.34650564504938,-71.09110772481102,Entire home/apt,199,15,25,2018-12-30,1.59,1,72
21163990,Wonderful Studio,65247089,Vita,,Brighton,42.346483632961764,-71.14133922968011,Entire home/apt,99,1,17,2018-11-25,1.09,5,0
21165036,"Back Bay, Copley - Economic Queen Bed",36404362,Nathan,,Back Bay,42.34756570858984,-71.07462673507662,Private room,103,1,13,2018-01-02,0.86,1,0
21173783,Spacious & Clean Private Room on T Line in Hip JP,20157531,Brianne,,Jamaica Plain,42.32127009806523,-71.10250254455751,Private room,63,1,10,2018-02-11,0.65,1,0
21174446,Classy Beacon Hill / Downtown Boston Apartment,142808482,Cassie,,Beacon Hill,42.35910167990534,-71.06728771921173,Entire home/apt,169,1,141,2019-01-13,9.42,7,197
21175685,Back Bay Stay,48419543,Justin,,Fenway,42.345390155299576,-71.08937333899698,Entire home/apt,150,2,4,2018-06-10,0.37,2,0
21175841,JP Flat near Train & Park (Rm2),12521814,Nav,,Jamaica Plain,42.314942768680886,-71.09901794516188,Private room,75,3,13,2018-12-04,0.84,22,364
21176229,Back Bay Room,48419543,Justin,,Fenway,42.345261591043,-71.08789535527478,Private room,175,1,7,2018-04-01,0.45,2,0
21176268,Big newly renovated 3 bedroom condo in East Boston,16352753,Carmen,,East Boston,42.37807780358588,-71.03866166140098,Entire home/apt,300,1,0,,,1,0
21182192,Location - 1 BR w/ Deck and Parking sleeps 4!,96442537,Margarita,,Bay Village,42.35007452953927,-71.06792876018143,Entire home/apt,229,2,84,2019-01-01,5.44,1,184
21184795,Bohemian 1BR in Brighton by Sonder,12243051,Sonder,,Brighton,42.33797256916238,-71.15295041527962,Entire home/apt,114,2,10,2018-09-06,0.64,309,124
21185484,Cozy quiet private room on T line in Jamaica Plain,33785390,Nancy,,Jamaica Plain,42.28799200056746,-71.11227068311004,Private room,55,1,7,2018-09-07,0.81,2,0
21190750,2 Bed Separate Suite Pvt Bath Pvt Entry Keyless,52881930,Bill And Maureen,,South Boston,42.33332765273236,-71.02759407435522,Private room,125,1,116,2019-01-15,9.06,3,144
21198412,"Boston, Highland Park/Fort Hill area, 4 bedroom",153109836,Mas,,Roxbury,42.321946771771465,-71.09242783291144,Entire home/apt,190,1,139,2019-01-13,9.21,1,76
21202475,"Boston Medical,NU,BU,Berkeley, Hynes, Public T",50437930,Misha,,Fenway,42.33765311894091,-71.08839203255184,Entire home/apt,325,1,50,2019-01-13,3.53,3,45
21202826,Two bedrooms and sofa available in a house.,153151558,Jo-Anne,,Mattapan,42.26979117795616,-71.10234288397044,Private room,44,2,5,2018-10-28,0.34,1,116
21210513,"Greenish Gothic Revival, first floor apartment",85960108,Dan,,Hyde Park,42.247168301539055,-71.12117450052081,Entire home/apt,130,2,42,2018-12-28,3.01,2,94
21212283,Sunny Attic,107967729,Kago,,Dorchester,42.302747189575776,-71.06412428632002,Private room,40,2,1,2017-10-14,0.07,1,0
21218973,"Modern Downtown Condo w/ Gym, Great Location",153313295,Christian,,Downtown,42.35315017189436,-71.06391104001278,Entire home/apt,200,1,54,2018-11-26,3.51,1,0
21228356,"Charming and cozy apartment, steps from the action",3013712,A,,North End,42.366408682327226,-71.05575092467447,Private room,132,2,29,2018-11-11,1.86,1,44
21230903,4 Beds & 2 Bath ~ Best Location in Downtown Boston,19004383,Alana,,Fenway,42.34502294111839,-71.09805496615115,Entire home/apt,199,2,48,2019-01-02,3.40,2,335
21231173,Luxe 4 bed 2 bathroom Condo ~ Back Bay & Fenway,19004383,Alana,,Fenway,42.3450007494274,-71.09796144072607,Entire home/apt,198,2,49,2019-01-01,3.40,2,320
21237147,West Rutland Square 1 bedroom PERFECTION!,22110106,Chris,,South End,42.34192150445901,-71.07957522613313,Entire home/apt,0,1,73,2019-01-01,4.67,10,51
21238643,Bright 1BR in Downtown Crossing by Sonder,12243051,Sonder,,Chinatown,42.35180384351843,-71.0621706676796,Entire home/apt,144,2,15,2019-01-02,0.97,309,112
21238858,Boston/Brookline Private 1 BR & Bath & Parking,147418936,Dana And Andrew,,Brighton,42.34566612073658,-71.13844394427154,Entire home/apt,99,1,95,2019-01-03,6.10,1,117
21238984,Expansive 1BR in Downtown Crossing by Sonder,12243051,Sonder,,Chinatown,42.35161491215751,-71.0616481170499,Entire home/apt,143,2,19,2018-11-19,1.22,309,110
21239663,Unique 1BR in Downtown Crossing by Sonder,12243051,Sonder,,Downtown,42.35124075953328,-71.06335379552617,Entire home/apt,131,2,4,2018-10-23,0.28,309,122
21239976,"375* Spacious, Beautiful private room near BU/MIT",25149641,Kiki,,Back Bay,42.350315821175705,-71.0896300767231,Private room,145,1,19,2018-11-14,1.22,24,357
21240095,375 Beautiful cozy private room near BU/MIT/Fenway,25149641,Kiki,,Back Bay,42.3500389917615,-71.09005022309174,Private room,140,1,18,2018-11-04,1.16,24,345
21240348,Lovely 1BR in Downtown Crossing by Sonder,12243051,Sonder,,Downtown,42.35185807633002,-71.06346173166219,Entire home/apt,131,2,8,2018-12-29,0.52,309,129
21240913,Lively 1BR in Downtown Crossing by Sonder,12243051,Sonder,,Downtown,42.351272897968,-71.06333495476291,Entire home/apt,131,2,13,2018-12-03,0.84,309,131
21241128,Vibrant 1BR in Downtown Crossing by Sonder,12243051,Sonder,,Chinatown,42.351281614816685,-71.06266900658818,Entire home/apt,131,2,9,2018-12-05,0.59,309,126
21248343,Huge Multilevel E.Boston Brownstone 2Bed/2Bath Apt,50474139,Kat,,East Boston,42.3667054794906,-71.03789617574611,Entire home/apt,175,1,7,2018-11-09,0.76,4,0
21253564,Easy to Downtown/Longwood/Cambridge/BMC Sunny,145930475,Huggy,,Roxbury,42.325914179634175,-71.07933766100192,Private room,36,30,4,2018-08-13,0.30,6,365
21261367,Lux 3 bed 2 bath home / with 2 GARAGE PARKING!,18110188,Cindy,,Allston,42.35363455558242,-71.13436720168151,Entire home/apt,250,1,111,2019-01-10,7.18,8,58
21277091,Alcove Studio in Elite Beacon Hill by Domio,91548283,Domio,,Beacon Hill,42.35997974756341,-71.06888522386606,Entire home/apt,69,3,76,2018-12-24,4.96,45,186
21280012,Gorgeous 3BR/2BA Apt on Freedom Trail by Domio,91548283,Domio,,North End,42.3657461452848,-71.0540461407424,Entire home/apt,149,3,41,2018-12-27,3.34,45,148
21280057,Spacious 3BR/2BA on Freedom Trail by Domio,91548283,Domio,,North End,42.364814665943115,-71.05361677699648,Entire home/apt,149,3,42,2019-01-01,3.27,45,175
21280164,Stylish 2BR/2BA Apt in Beacon Hill by Domio,91548283,Domio,,Beacon Hill,42.36072934610751,-71.07181449632148,Entire home/apt,99,3,24,2018-07-27,1.70,45,0
21294177,Decorated Private Room in Allston,154080595,Sophronia,,Allston,42.352562811016746,-71.12834043304231,Private room,80,2,19,2018-11-24,1.36,1,0
21310535,Modern one bedroom condo in the heart of Back Bay,11363632,Ashley,,Back Bay,42.354169541900816,-71.078890363228,Entire home/apt,99,1,39,2018-11-04,2.60,1,147
21312933,Modern Studio Apartment - Heart of the North End!,154089589,Rafael,,North End,42.36742241531745,-71.05266560689097,Entire home/apt,132,1,74,2018-12-13,4.81,2,147
21313230,Gorgeous Modern One Bedroom - Walk Everywhere!,154089589,Rafael,,North End,42.36708255943821,-71.05411819419155,Entire home/apt,140,1,56,2019-01-01,3.68,2,125
21320358,Across The Street From Paul Revere's House 2 Bed,1118374,Matthew,,North End,42.36355687783472,-71.05484269878691,Entire home/apt,290,1,108,2019-01-13,7.18,39,258
21325417,375* small & private room near MIT/Kenmore/Berklee,25149641,Kiki,,Back Bay,42.34966968909365,-71.08988650413421,Private room,135,1,17,2018-10-21,1.11,24,344
21325502,North end condo with water view!!,154373835,John,,North End,42.3663279135735,-71.0537361825743,Entire home/apt,140,1,0,,,1,0
21334193,Feel Like A Local- Modern 2BR Close to Everything!,37673574,Jackie,,Allston,42.35361063356696,-71.13597089381376,Entire home/apt,189,3,8,2018-12-23,0.82,11,211
21342930,CAN'T BEAT THESE PRICES Whole 5 BDR House by the T,135841577,Lucas,,Dorchester,42.28607928513891,-71.06947119048895,Entire home/apt,400,1,48,2018-12-26,3.95,3,97
21344533,"Spacious, Clean and Cozy City center Bedroom",7615013,Mercy,,Mission Hill,42.334304628624224,-71.1063886241367,Private room,80,1,92,2018-11-29,6.07,1,77
21344653,Sunny and Spacious 2 bed apartment in JP,51137683,Sean,,Jamaica Plain,42.31527926762982,-71.09793949535775,Entire home/apt,120,5,1,2018-03-17,0.10,2,0
21346776,Charlestown New Beautiful Two Bedroom Condo,1118374,Matthew,,Charlestown,42.37529888834313,-71.05547244038787,Entire home/apt,147,1,83,2019-01-14,5.45,39,233
21350397,Astonishing 1 Bed South End Boston's Best Location,154540888,Stephanie,,South End,42.34427903486576,-71.06882403189195,Entire home/apt,195,2,52,2018-12-24,3.50,1,278
21361200,2BR Contemporary Condo on Union Park in South End,63353730,Alan,,South End,42.343642945838525,-71.07308309536762,Entire home/apt,219,2,6,2017-12-26,0.40,1,0
21369962,Beacon Hill Designer Suite with Roof deck,57533988,Christal,,Beacon Hill,42.35765905932817,-71.06366575285823,Entire home/apt,349,3,47,2019-01-04,3.21,2,160
21370018,Great location to everything and to subway,149888840,Iris,,Downtown,42.35310137291953,-71.06336137460877,Entire home/apt,90,1,78,2019-01-01,5.67,4,40
21371844,Master suite near Downtown Boston,3707146,Mr. And Mrs.,,Roxbury,42.32099624610613,-71.09275774644826,Private room,120,2,2,2017-11-19,0.14,2,0
21378036,Classic 1BR in Brighton by Sonder,12243051,Sonder,,Brighton,42.349193137286164,-71.14834158467366,Entire home/apt,121,2,9,2018-10-06,0.64,309,95
21380600,Central Apartment in Allston,154342968,Kate,,Allston,42.354586672233765,-71.13573013094569,Entire home/apt,244,1,0,,,5,179
21381823,Unique Studio in Downtown Crossing by Sonder,12243051,Sonder,,Chinatown,42.351257009931764,-71.06216501405983,Entire home/apt,124,2,10,2019-01-03,0.80,309,93
21381927,"H8, 2 min walk to T/Subway, 17 min to Downtown",30525952,Yueyang,,Dorchester,42.28183168081523,-71.06654584610385,Private room,40,1,70,2018-11-21,4.60,13,329
21382177,(40-12) Simple Studio in Beacon Hill,21184200,Paige,,Beacon Hill,42.36019511704881,-71.06728820068876,Entire home/apt,99,1,60,2018-12-29,4.09,42,174
21383446,Old school place in Boston's Little Italy,24997738,Anthony,,North End,42.363992028409996,-71.05670327816063,Entire home/apt,120,1,99,2018-12-16,6.61,3,121
21385601,10%-50% off thru February. Base price $129/night.,197715,Charlene,,West End,42.362333583818085,-71.06396839239405,Private room,99,2,61,2019-01-12,4.16,2,139
21385965,Boston-Bringham Circle and Long-Wood Medical R-1,154907516,Shedly,,Mission Hill,42.332796936713144,-71.10274433790131,Private room,45,1,21,2018-08-05,1.42,2,322
21393613,Spacious Private Room for Mid Dec - Jan in Boston,78368512,Mayank,,Brighton,42.341688718922754,-71.15414634940578,Private room,50,5,0,,,1,0
21408163,Brand New Townhouse in historic East Boston,14199135,Sean,,East Boston,42.386704332494055,-71.01062274483266,Private room,75,2,33,2018-11-27,2.20,1,131
21409374,Lovely Loft in Downtown Crossing by Sonder,12243051,Sonder,,Chinatown,42.35172581265602,-71.06169779942171,Entire home/apt,132,2,12,2019-01-02,1.03,309,98
21409887,Luxury condo with stellar views!,197715,Charlene,,West End,42.36429512477324,-71.063511531008,Entire home/apt,199,2,3,2018-12-27,0.37,2,0
21410674,Lovely 3BR in Brighton by Sonder,12243051,Sonder,,Brighton,42.33956796321971,-71.15819906344478,Entire home/apt,130,2,14,2018-08-11,0.95,309,112
21411264,"Newly Built 3BR Apt, Super Convenient",154342968,Kate,,Allston,42.354921285649795,-71.13613162221999,Entire home/apt,314,1,0,,,5,358
21413584,Modern One Bedroom in the Seaport,80100053,Bret,,South Boston Waterfront,42.347533502191496,-71.03962696330827,Entire home/apt,170,2,0,,,1,0
21414431,Boston Elegance with free parking,9663343,Sarah,,Dorchester,42.30634337743605,-71.07815470999886,Private room,55,1,11,2018-12-20,0.73,3,230
21414884,2A BU Medical/NEU sunny cozy room,41932249,Ann,,Roxbury,42.33685099940975,-71.07823808874765,Private room,69,1,41,2018-12-12,2.72,12,43
21423659,Quiet cozy 2 BR w/parking - monthly thru March,60664882,Kathleen,,Charlestown,42.38383456962508,-71.06766555997447,Entire home/apt,75,30,1,2017-11-07,0.07,1,74
21423860,Newly Built Apartment with Convenient Location,154342968,Kate,,Allston,42.35362605590805,-71.13532934995176,Entire home/apt,200,1,1,2018-04-08,0.11,5,90
21426462,Massive 3 BR South End Apt by Domio,91548283,Domio,,Roxbury,42.338173214156576,-71.08009435879916,Entire home/apt,199,3,50,2018-12-26,3.42,45,187
21426587,Beautiful 2BR/2BA in South End by Domio,91548283,Domio,,Roxbury,42.338072388428614,-71.0802457641784,Entire home/apt,129,3,46,2018-12-24,3.11,45,193
21428068,Master bedroom with private bath Heart of Fenway,120514355,Betty,,Fenway,42.3435476217724,-71.09556958890659,Private room,108,2,7,2018-10-08,0.47,1,41
21436675,Cozy bedroom,115267785,Alexes,,Allston,42.35842364521962,-71.12968981801603,Private room,89,1,29,2018-11-17,1.92,2,341
21436847,"Central JP—private 2 bdrm on quiet, wooded street",77158362,Karen,,Jamaica Plain,42.31470512419192,-71.1115430668262,Entire home/apt,150,3,45,2019-01-13,3.30,1,0
21438537,Sleek 1BR in Downtown Crossing by Sonder,12243051,Sonder,,Downtown,42.351460246074964,-71.06296494604871,Entire home/apt,131,2,8,2018-12-02,0.55,309,61
